,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Albany,PFS_AMT_BY_Allegany,PFS_AMT_BY_Broome,PFS_AMT_BY_Cattaraugus,PFS_AMT_BY_Chautauqua,PFS_AMT_BY_Chemung,PFS_AMT_BY_Columbia,PFS_AMT_BY_Cortland,PFS_AMT_BY_Dutchess,PFS_AMT_BY_Erie,PFS_AMT_BY_Fulton,PFS_AMT_BY_Genesee,PFS_AMT_BY_Greene,PFS_AMT_BY_Hamilton,PFS_AMT_BY_Herkimer,PFS_AMT_BY_Lewis,PFS_AMT_BY_Livingston,PFS_AMT_BY_Monroe,PFS_AMT_BY_Montgomery,PFS_AMT_BY_Nassau,PFS_AMT_BY_Niagara,PFS_AMT_BY_Oneida,PFS_AMT_BY_Onondaga,PFS_AMT_BY_Ontario,PFS_AMT_BY_Orange,PFS_AMT_BY_Orleans,PFS_AMT_BY_Oswego,PFS_AMT_BY_Otsego,PFS_AMT_BY_Putnam,PFS_AMT_BY_Rensselaer,PFS_AMT_BY_Rockland,PFS_AMT_BY_Saratoga,PFS_AMT_BY_Schenectady,PFS_AMT_BY_Schoharie,PFS_AMT_BY_Schuyler,PFS_AMT_BY_Seneca,PFS_AMT_BY_Steuben,PFS_AMT_BY_Suffolk,PFS_AMT_BY_Sullivan,PFS_AMT_BY_Tioga,PFS_AMT_BY_Tompkins,PFS_AMT_BY_Ulster,PFS_AMT_BY_Warren,PFS_AMT_BY_Washington,PFS_AMT_BY_Wayne,PFS_AMT_BY_Westchester
55,11423,Exc h-f-nk-sp b9+marg 2.1-3   ,110.7,195.92,195.92,168.83,183.59,181.02,180.5,179.83,178.33,180.1,182.23,181.68,185.18,180.17,178.48,182.95,181.72,184.43,179.81,182.12,184.56,180.07,176.14,185.47,180.61,177.69,180.18,184.8,178.68,180.16,178.4,183.37,188.44,182.9,173.52,187.76,178.76,182.59,180.85,182.9,180.79,183.55,175.02,182.62,187.07,182.19,183.01,181.01,181.8,183.64
56,11424,Exc h-f-nk-sp b9+marg 3.1-4   ,126.8,227.34,227.34,195.38,212.79,209.76,209.14,208.36,206.58,208.68,211.19,210.54,214.67,208.76,206.77,212.04,210.58,213.78,208.34,211.06,213.94,208.65,204.01,215.02,209.27,205.83,208.77,214.23,207.0,208.75,206.67,212.53,218.52,211.98,200.91,217.71,207.09,211.61,209.56,211.98,209.49,212.75,202.68,211.64,216.9,211.14,212.11,209.75,210.69,212.86
57,11426,Exc h-f-nk-sp b9+marg >4 cm   ,179.5,324.85,324.85,278.64,303.82,299.43,298.54,297.41,294.84,297.87,301.5,300.56,306.54,297.98,295.11,302.74,300.63,305.25,297.38,301.32,305.48,297.82,291.12,307.03,298.73,293.76,298.0,305.89,295.44,297.97,294.96,303.44,312.1,302.65,286.64,310.93,295.58,302.11,299.15,302.64,299.04,303.76,289.19,302.16,309.75,301.44,302.83,299.41,300.77,303.91
58,11440,Exc face-mm b9+marg 0.5 cm/<  ,74.33,132.58,132.58,114.06,124.15,122.39,122.04,121.58,120.55,121.77,123.22,122.84,125.24,121.81,120.66,123.72,122.87,124.72,121.57,123.15,124.82,121.75,119.06,125.44,122.11,120.12,121.82,124.98,120.79,121.81,120.6,124.0,127.47,123.68,117.27,127.0,120.85,123.47,122.28,123.68,122.24,124.13,118.29,123.49,126.53,123.2,123.76,122.39,122.93,124.19
59,11441,Exc face-mm b9+marg 0.6-1 cm  ,91.59,164.1,164.1,141.05,153.61,151.42,150.98,150.41,149.13,150.64,152.45,151.98,154.96,150.7,149.26,153.07,152.02,154.32,150.4,152.36,154.43,150.62,147.27,155.21,151.07,148.59,150.71,154.64,149.43,150.69,149.19,153.42,157.74,153.02,145.04,157.15,149.5,152.76,151.28,153.02,151.22,153.58,146.31,152.78,156.57,152.42,153.12,151.41,152.09,153.66
60,11442,Exc face-mm b9+marg 1.1-2 cm  ,102.79,183.39,183.39,157.77,171.73,169.29,168.8,168.17,166.75,168.43,170.44,169.92,173.24,168.49,166.9,171.13,169.96,172.52,168.16,170.34,172.65,168.4,164.69,173.51,168.91,166.15,168.5,172.88,167.08,168.49,166.82,171.52,176.32,171.08,162.2,175.67,167.16,170.78,169.14,171.07,169.08,171.69,163.62,170.81,175.02,170.41,171.18,169.29,170.04,171.78
61,11443,Exc face-mm b9+marg 2.1-3 cm  ,123.35,217.8,217.8,187.77,204.13,201.28,200.71,199.97,198.3,200.27,202.63,202.01,205.9,200.34,198.48,203.43,202.06,205.06,199.95,202.51,205.21,200.24,195.88,206.22,200.83,197.6,200.36,205.48,198.69,200.33,198.38,203.89,209.51,203.37,192.97,208.75,198.78,203.02,201.1,203.37,201.03,204.09,194.63,203.05,207.99,202.58,203.49,201.27,202.16,204.2
62,11444,Exc face-mm b9+marg 3.1-4 cm  ,154.84,273.63,273.63,235.86,256.44,252.86,252.13,251.2,249.1,251.58,254.55,253.78,258.66,251.67,249.32,255.56,253.83,257.61,251.18,254.4,257.8,251.54,246.06,259.07,252.29,248.22,251.69,258.14,249.59,251.66,249.21,256.13,263.21,255.48,242.4,262.25,249.71,255.05,252.63,255.48,252.54,256.39,244.49,255.08,261.29,254.49,255.64,252.84,253.95,256.52
63,11446,Exc face-mm b9+marg >4 cm     ,206.69,379.78,379.78,324.75,354.73,349.51,348.45,347.1,344.04,347.65,351.97,350.85,357.97,347.79,344.36,353.45,350.93,356.44,347.07,351.76,356.71,347.6,339.61,358.56,348.68,342.75,347.81,357.2,344.76,347.77,344.19,354.29,364.6,353.34,334.28,363.2,344.93,352.7,349.18,353.33,349.05,354.66,337.32,352.76,361.8,351.9,353.56,349.49,351.11,354.85
64,11450,Removal sweat gland lesion    ,196.85,372.23,372.23,316.47,346.85,341.56,340.49,339.12,336.02,339.68,344.06,342.92,350.13,339.81,336.35,345.55,343.0,348.58,339.08,343.83,348.85,339.62,331.53,350.73,340.72,334.72,339.84,349.35,336.74,339.8,336.17,346.4,356.85,345.44,326.13,355.43,336.91,344.79,341.22,345.43,341.09,346.78,329.21,344.85,354.01,343.98,345.67,341.54,343.18,346.97
65,11451,Removal sweat gland lesion    ,260.39,471.59,471.59,404.45,441.03,434.65,433.36,431.72,427.98,432.39,437.66,436.29,444.98,432.55,428.38,439.46,436.39,443.11,431.67,437.39,443.44,432.32,422.58,445.7,433.64,426.41,432.58,444.04,428.86,432.53,428.17,440.48,453.06,439.33,416.07,451.36,429.06,438.55,434.25,439.32,434.09,440.94,419.78,438.62,449.65,437.57,439.6,434.63,436.61,441.17
66,11462,Removal sweat gland lesion    ,195.22,363.97,363.97,310.32,339.55,334.46,333.43,332.11,329.13,332.65,336.86,335.77,342.71,332.78,329.44,338.3,335.85,341.21,332.08,336.65,341.48,332.59,324.81,343.29,333.65,327.87,332.8,341.96,329.83,332.76,329.27,339.12,349.17,338.19,319.61,347.8,329.99,337.57,334.13,338.19,334.01,339.48,322.57,337.63,346.44,336.79,338.41,334.44,336.02,339.66
67,11463,Removal sweat gland lesion    ,265.28,477.36,477.36,409.94,446.67,440.27,438.97,437.32,433.57,438.0,443.29,441.91,450.64,438.16,433.97,445.09,442.01,448.76,437.28,443.02,449.09,437.93,428.15,451.36,439.25,431.99,438.19,449.7,434.45,438.14,433.75,446.12,458.76,444.96,421.61,457.04,434.65,444.18,439.86,444.95,439.7,446.58,425.34,444.25,455.33,443.2,445.24,440.25,442.23,446.81
68,11470,Removal sweat gland lesion    ,213.31,401.51,401.51,341.68,374.27,368.6,367.45,365.98,362.65,366.58,371.28,370.05,377.8,366.72,363.0,372.88,370.14,376.13,365.94,371.04,376.42,366.52,357.84,378.44,367.69,361.25,366.75,376.96,363.43,366.71,362.81,373.79,385.0,372.76,352.04,383.48,363.61,372.07,368.23,372.75,368.09,374.2,355.34,372.13,381.96,371.19,373.0,368.58,370.34,374.4
69,11471,Removal sweat gland lesion    ,273.96,497.17,497.17,426.21,464.87,458.13,456.77,455.03,451.08,455.74,461.31,459.86,469.05,455.91,451.5,463.21,459.97,467.07,454.98,461.03,467.42,455.67,445.37,469.81,457.06,449.42,455.94,468.06,452.01,455.89,451.28,464.3,477.59,463.07,438.49,475.79,452.22,462.25,457.7,463.06,457.54,464.78,442.42,462.32,473.98,461.21,463.36,458.11,460.2,465.02
70,11600,Exc tr-ext mal+marg 0.5 cm/<  ,100.66,188.65,188.65,160.68,175.92,173.26,172.72,172.04,170.48,172.32,174.52,173.94,177.56,172.39,170.65,175.26,173.99,176.78,172.02,174.4,176.92,172.29,168.23,177.86,172.84,169.83,172.4,177.17,170.85,172.38,170.56,175.69,180.93,175.21,165.52,180.22,170.93,174.88,173.09,175.21,173.03,175.88,167.07,174.91,179.51,174.48,175.32,173.25,174.08,175.98
71,11601,Exc tr-ext mal+marg 0.6-1 cm  ,119.5,223.22,223.22,190.25,208.21,205.08,204.45,203.64,201.81,203.97,206.56,205.88,210.15,204.05,202.0,207.44,205.93,209.23,203.62,206.43,209.39,203.93,199.15,210.51,204.58,201.03,204.06,209.69,202.23,204.04,201.89,207.94,214.12,207.38,195.95,213.28,202.33,206.99,204.88,207.37,204.8,208.17,197.78,207.03,212.45,206.51,207.51,205.07,206.04,208.28
72,11602,Exc tr-ext mal+marg 1.1-2 cm  ,130.09,242.0,242.0,206.42,225.8,222.43,221.75,220.87,218.89,221.23,224.02,223.3,227.9,221.31,219.1,224.97,223.35,226.91,220.85,223.88,227.08,221.19,216.03,228.28,221.89,218.06,221.33,227.4,219.36,221.31,218.99,225.52,232.18,224.9,212.58,231.28,219.47,224.49,222.21,224.9,222.13,225.76,214.55,224.53,230.37,223.97,225.05,222.42,223.46,225.88
73,11603,Exc tr-ext mal+marg 2.1-3 cm  ,147.75,276.81,276.81,235.78,258.13,254.24,253.45,252.44,250.16,252.86,256.08,255.24,260.55,252.95,250.4,257.17,255.3,259.4,252.42,255.91,259.61,252.81,246.86,260.99,253.62,249.2,252.97,259.98,250.7,252.94,250.27,257.8,265.49,257.09,242.88,264.45,250.82,256.62,253.99,257.09,253.89,258.08,245.15,256.66,263.4,256.02,257.26,254.23,255.43,258.22
74,11604,Exc tr-ext mal+marg 3.1-4 cm  ,163.22,306.64,306.64,261.04,285.88,281.56,280.68,279.56,277.03,280.02,283.6,282.67,288.57,280.13,277.3,284.82,282.74,287.3,279.53,283.42,287.52,279.97,273.36,289.06,280.87,275.96,280.15,287.93,277.62,280.12,277.15,285.52,294.06,284.73,268.94,292.9,277.76,284.2,281.28,284.73,281.17,285.83,271.46,284.25,291.74,283.54,284.92,281.54,282.88,285.98
75,11606,Exc tr-ext mal+marg >4 cm     ,227.23,437.47,437.47,370.63,407.04,400.7,399.42,397.78,394.06,398.45,403.7,402.33,410.98,398.61,394.45,405.48,402.43,409.12,397.74,403.43,409.45,398.38,388.68,411.7,399.69,392.5,398.64,410.05,394.93,398.59,394.24,406.51,419.03,405.35,382.2,417.33,395.14,404.58,400.3,405.35,400.14,406.96,385.9,404.65,415.63,403.6,405.63,400.68,402.65,407.19
76,11620,Exc h-f-nk-sp mal+marg 0.5/<  ,101.41,189.91,189.91,161.77,177.1,174.43,173.89,173.2,171.64,173.48,175.69,175.12,178.76,173.55,171.8,176.45,175.16,177.97,173.18,175.58,178.11,173.45,169.37,179.06,174.01,170.98,173.56,178.37,172.0,173.54,171.71,176.88,182.15,176.39,166.65,181.43,172.09,176.06,174.26,176.39,174.2,177.07,168.2,176.09,180.72,175.65,176.51,174.42,175.25,177.16
77,11621,Exc s/n/h/f/g mal+mrg 0.6-1   ,120.47,224.13,224.13,191.17,209.13,206.0,205.37,204.56,202.73,204.89,207.48,206.8,211.07,204.97,202.92,208.36,206.85,210.15,204.54,207.35,210.31,204.86,200.08,211.42,205.5,201.96,204.98,210.61,203.16,204.96,202.82,208.86,215.04,208.29,196.88,214.2,203.26,207.91,205.8,208.29,205.72,209.09,198.7,207.95,213.36,207.43,208.43,205.99,206.96,209.2
78,11622,Exc s/n/h/f/g mal+mrg 1.1-2   ,135.76,250.08,250.08,213.74,233.54,230.09,229.39,228.5,226.48,228.86,231.72,230.97,235.68,228.95,226.69,232.69,231.03,234.66,228.47,231.57,234.84,228.82,223.55,236.07,229.54,225.63,228.97,235.17,226.95,228.94,226.57,233.24,240.05,232.62,220.03,239.13,227.06,232.2,229.87,232.61,229.78,233.49,222.04,232.23,238.2,231.66,232.76,230.07,231.14,233.61
79,11623,Exc s/n/h/f/g mal+mrg 2.1-3   ,158.63,293.11,293.11,250.36,273.65,269.59,268.77,267.72,265.34,268.15,271.51,270.63,276.17,268.25,265.59,272.65,270.7,274.97,267.69,271.34,275.18,268.1,261.9,276.63,268.95,264.34,268.27,275.57,265.9,268.24,265.46,273.3,281.31,272.57,257.76,280.23,266.03,272.07,269.33,272.56,269.23,273.59,260.12,272.12,279.14,271.45,272.74,269.58,270.84,273.74
80,11624,Exc s/n/h/f/g mal+mrg 3.1-4   ,179.49,330.03,330.03,282.17,308.24,303.7,302.78,301.61,298.95,302.09,305.85,304.87,311.06,302.2,299.23,307.13,304.94,309.73,301.58,305.66,309.96,302.04,295.1,311.58,302.98,297.83,302.23,310.39,299.57,302.19,299.08,307.86,316.82,307.03,290.46,315.61,299.72,306.48,303.41,307.03,303.3,308.18,293.1,306.53,314.39,305.78,307.23,303.69,305.09,308.35
81,11626,Exc s/n/h/f/g mal+mrg >4 cm   ,221.4,395.82,395.82,340.37,370.58,365.32,364.25,362.89,359.81,363.45,367.8,366.67,373.85,363.58,360.13,369.28,366.75,372.3,362.86,367.58,372.57,363.39,355.35,374.44,364.48,358.51,363.61,373.07,360.53,363.57,359.96,370.13,380.52,369.17,349.97,379.11,360.7,368.53,364.98,369.17,364.85,370.51,353.03,368.59,377.7,367.72,369.4,365.3,366.93,370.7
82,11640,Exc f/e/e/n/l mal+mrg 0.5cm<  ,106.0,195.77,195.77,167.23,182.78,180.07,179.52,178.82,177.24,179.11,181.35,180.77,184.46,179.18,177.4,182.11,180.81,183.66,178.8,181.24,183.8,179.08,174.94,184.77,179.64,176.57,179.19,184.06,177.61,179.17,177.31,182.55,187.9,182.06,172.17,187.17,177.69,181.73,179.9,182.05,179.83,182.74,173.75,181.76,186.44,181.31,182.17,180.06,180.9,182.84
83,11641,Exc f/e/e/n/l mal+mrg 0.6-1   ,128.89,231.69,231.69,199.01,216.81,213.71,213.08,212.28,210.47,212.61,215.18,214.51,218.74,212.69,210.66,216.05,214.56,217.83,212.26,215.05,217.99,212.58,207.84,219.09,213.22,209.7,212.7,218.28,210.89,212.68,210.55,216.55,222.67,215.99,204.67,221.84,210.99,215.61,213.51,215.98,213.44,216.77,206.47,215.64,221.01,215.13,216.12,213.7,214.66,216.88
84,11642,Exc f/e/e/n/l mal+mrg 1.1-2   ,148.19,264.31,264.31,227.39,247.51,244.0,243.29,242.39,240.34,242.76,245.66,244.9,249.68,242.85,240.55,246.64,244.96,248.65,242.36,245.51,248.83,242.72,237.36,250.08,243.45,239.47,242.86,249.16,240.81,242.84,240.43,247.21,254.12,246.57,233.78,253.19,240.93,246.14,243.78,246.57,243.69,247.46,235.83,246.18,252.25,245.6,246.72,243.99,245.08,247.58
85,11643,Exc f/e/e/n/l mal+mrg 2.1-3   ,174.1,311.28,311.28,267.67,291.43,287.29,286.45,285.38,282.96,285.82,289.24,288.35,294.0,285.92,283.21,290.41,288.42,292.78,285.35,289.07,292.99,285.77,279.45,294.46,286.63,281.94,285.94,293.39,283.52,285.91,283.07,291.08,299.25,290.32,275.22,298.14,283.66,289.82,287.03,290.32,286.92,291.37,277.63,289.86,297.03,289.18,290.5,287.27,288.56,291.52
86,11644,Exc f/e/e/n/l mal+mrg 3.1-4   ,216.01,383.95,383.95,330.56,359.65,354.58,353.55,352.24,349.28,352.78,356.97,355.88,362.79,352.91,349.59,358.4,355.96,361.3,352.21,356.76,361.56,352.72,344.98,363.36,353.77,348.03,352.93,362.04,349.97,352.89,349.42,359.22,369.22,358.29,339.8,367.86,350.13,357.68,354.26,358.29,354.13,359.58,342.75,357.73,366.5,356.9,358.51,354.56,356.13,359.76
87,11646,Exc f/e/e/n/l mal+mrg >4 cm   ,283.94,499.47,499.47,430.95,468.28,461.78,460.46,458.78,454.97,459.47,464.85,463.45,472.32,459.63,455.37,466.68,463.55,470.4,458.74,464.57,470.74,459.39,449.46,473.05,460.74,453.37,459.66,471.36,455.86,459.61,455.15,467.73,480.56,466.54,442.81,478.82,456.07,465.75,461.36,466.54,461.2,468.19,446.6,465.82,477.08,464.75,466.82,461.75,463.77,468.43
88,11720,Debride nail 1-5              ,17.23,32.47,32.47,27.62,30.26,29.8,29.71,29.59,29.32,29.64,30.02,29.92,30.55,29.65,29.35,30.15,29.93,30.41,29.59,30.0,30.44,29.64,28.93,30.6,29.73,29.21,29.66,30.48,29.39,29.65,29.34,30.23,31.13,30.14,28.46,31.01,29.4,30.09,29.78,30.14,29.76,30.26,28.73,30.09,30.89,30.01,30.16,29.8,29.95,30.27
89,11721,Debride nail 6 or more        ,24.76,44.58,44.58,38.28,41.71,41.11,40.99,40.84,40.49,40.9,41.4,41.27,42.08,40.92,40.52,41.56,41.28,41.91,40.83,41.37,41.94,40.89,39.98,42.15,41.02,40.34,40.92,41.99,40.57,40.91,40.5,41.66,42.84,41.55,39.37,42.68,40.59,41.48,41.08,41.55,41.06,41.7,39.72,41.49,42.52,41.39,41.58,41.11,41.3,41.73
90,11730,Removal of nail plate         ,54.67,103.81,103.81,88.19,96.7,95.22,94.92,94.53,93.66,94.69,95.92,95.6,97.62,94.73,93.76,96.33,95.62,97.18,94.52,95.85,97.26,94.67,92.41,97.79,94.98,93.3,94.73,97.4,93.87,94.72,93.71,96.57,99.5,96.3,90.89,99.1,93.91,96.12,95.12,96.3,95.08,96.68,91.76,96.14,98.71,95.89,96.37,95.21,95.67,96.73
91,11732,Remove nail plate add-on      ,25.22,31.08,31.08,29.22,30.23,30.06,30.02,29.97,29.87,29.99,30.14,30.1,30.34,30.0,29.88,30.19,30.1,30.29,29.97,30.13,30.3,29.99,29.72,30.36,30.03,29.83,30.0,30.32,29.89,30.0,29.88,30.22,30.57,30.18,29.54,30.52,29.9,30.16,30.04,30.18,30.04,30.23,29.64,30.17,30.47,30.14,30.19,30.05,30.11,30.24
92,11740,Drain blood from under nail   ,25.04,49.19,49.19,41.51,45.7,44.97,44.82,44.63,44.2,44.71,45.31,45.15,46.15,44.73,44.25,45.52,45.17,45.93,44.63,45.28,45.97,44.7,43.59,46.23,44.85,44.02,44.73,46.04,44.3,44.72,44.22,45.63,47.07,45.5,42.84,46.88,44.33,45.41,44.92,45.5,44.9,45.69,43.27,45.42,46.68,45.3,45.53,44.96,45.19,45.71
93,11750,Removal of nail bed           ,116.84,150.76,150.76,139.98,145.85,144.83,144.62,144.36,143.76,144.46,145.31,145.09,146.49,144.49,143.82,145.6,145.11,146.19,144.35,145.27,146.24,144.45,142.89,146.6,144.67,143.5,144.5,146.34,143.9,144.49,143.79,145.76,147.78,145.58,141.84,147.51,143.93,145.45,144.76,145.58,144.74,145.84,142.44,145.46,147.24,145.3,145.62,144.82,145.14,145.87
94,11755,Biopsy nail unit              ,74.09,129.33,129.33,111.77,121.34,119.67,119.33,118.9,117.92,119.08,120.46,120.1,122.37,119.12,118.03,120.93,120.12,121.88,118.89,120.39,121.97,119.06,116.51,122.56,119.4,117.51,119.13,122.12,118.15,119.11,117.97,121.19,124.48,120.89,114.81,124.04,118.21,120.69,119.56,120.89,119.52,121.31,115.78,120.71,123.59,120.43,120.96,119.66,120.18,121.37
95,11760,Repair of nail bed            ,111.47,183.6,183.6,160.67,173.16,170.99,170.54,169.98,168.71,170.21,172.01,171.54,174.51,170.27,168.84,172.63,171.58,173.87,169.97,171.92,173.99,170.19,166.86,174.76,170.64,168.17,170.28,174.19,169.01,170.26,168.77,172.98,177.27,172.58,164.64,176.69,169.08,172.32,170.85,172.58,170.79,173.13,165.91,172.34,176.11,171.98,172.67,170.98,171.65,173.21
96,11762,Reconstruction of nail bed    ,148.38,274.54,274.54,234.43,256.28,252.48,251.71,250.72,248.49,251.12,254.27,253.45,258.65,251.22,248.73,255.35,253.51,257.53,250.7,254.11,257.72,251.08,245.26,259.08,251.87,247.55,251.24,258.08,249.01,251.21,248.6,255.96,263.47,255.27,241.38,262.45,249.14,254.8,252.23,255.26,252.14,256.23,243.59,254.84,261.43,254.22,255.43,252.46,253.64,256.37
97,11765,Excision of nail fold toe     ,71.28,164.18,164.18,134.65,150.74,147.93,147.37,146.64,145.0,146.94,149.26,148.65,152.48,147.01,145.17,150.05,148.7,151.65,146.62,149.14,151.8,146.91,142.62,152.79,147.49,144.31,147.02,152.06,145.38,147.0,145.08,150.5,156.03,149.99,139.76,155.28,145.47,149.65,147.75,149.98,147.68,150.7,141.39,149.68,154.53,149.21,150.11,147.92,148.79,150.8
98,11770,Remove pilonidal cyst simple  ,146.57,267.47,267.47,229.03,249.97,246.33,245.59,244.64,242.51,245.03,248.05,247.26,252.24,245.12,242.73,249.08,247.32,251.16,244.62,247.9,251.35,244.99,239.42,252.65,245.75,241.61,245.14,251.7,243.01,245.11,242.61,249.66,256.86,249.0,235.69,255.89,243.13,248.56,246.09,249.0,246.0,249.92,237.81,248.6,254.91,247.99,249.16,246.31,247.44,250.06
99,11771,Remove pilonidal cyst exten   ,289.85,557.28,557.28,472.26,518.58,510.51,508.88,506.79,502.06,507.64,514.32,512.58,523.59,507.85,502.56,516.59,512.71,521.21,506.74,513.98,521.63,507.55,495.22,524.5,509.23,500.07,507.89,522.4,503.17,507.83,502.29,517.89,533.82,516.43,486.98,531.66,503.43,515.44,510.0,516.42,509.79,518.47,491.68,515.53,529.5,514.2,516.77,510.48,512.98,518.76
100,11772,Remove pilonidal cyst compl   ,358.84,671.73,671.73,572.26,626.45,617.01,615.1,612.66,607.13,613.66,621.47,619.43,632.31,613.9,607.71,624.13,619.58,629.53,612.6,621.07,630.02,613.55,599.12,633.38,615.51,604.8,613.94,630.92,608.42,613.87,607.4,625.65,644.28,623.93,589.48,641.76,608.73,622.78,616.41,623.92,616.17,626.32,594.98,622.88,639.23,621.33,624.34,616.98,619.9,626.66
101,11900,Inject skin lesions </w 7     ,30.31,54.76,54.76,46.99,51.22,50.48,50.33,50.14,49.71,50.22,50.83,50.67,51.68,50.24,49.76,51.04,50.69,51.46,50.14,50.8,51.5,50.21,49.09,51.76,50.37,49.53,50.24,51.57,49.81,50.24,49.73,51.16,52.62,51.02,48.33,52.42,49.84,50.93,50.44,51.02,50.42,51.21,48.76,50.94,52.22,50.82,51.06,50.48,50.71,51.24
102,11901,Inject skin lesions >7        ,37.32,68.78,68.78,58.78,64.23,63.28,63.09,62.84,62.28,62.94,63.73,63.52,64.82,62.96,62.34,63.99,63.54,64.54,62.83,63.69,64.59,62.93,61.48,64.92,63.13,62.05,62.97,64.68,62.41,62.96,62.31,64.15,66.02,63.97,60.51,65.77,62.45,63.86,63.22,63.97,63.19,64.21,61.06,63.87,65.51,63.71,64.01,63.27,63.57,64.25
103,11920,Correct skin color 6.0 cm/<   ,112.63,167.5,167.5,150.06,159.56,157.9,157.57,157.14,156.17,157.32,158.69,158.33,160.59,157.36,156.27,159.15,158.36,160.1,157.13,158.62,160.19,157.3,154.77,160.77,157.64,155.76,157.37,160.34,156.4,157.35,156.22,159.42,162.69,159.12,153.08,162.24,156.45,158.92,157.8,159.12,157.76,159.54,154.04,158.93,161.8,158.66,159.19,157.9,158.41,159.6
104,11921,Correct skn color 6.1-20.0cm  ,127.37,192.18,192.18,171.58,182.8,180.85,180.45,179.94,178.8,180.15,181.77,181.35,184.01,180.2,178.92,182.32,181.38,183.44,179.93,181.69,183.54,180.13,177.14,184.24,180.53,178.32,180.21,183.73,179.07,180.2,178.85,182.63,186.49,182.28,175.14,185.97,179.13,182.04,180.72,182.28,180.67,182.77,176.28,182.06,185.45,181.74,182.36,180.84,181.45,182.84
105,11950,Tx contour defects 1 cc/<     ,43.36,68.51,68.51,60.51,64.87,64.11,63.96,63.76,63.32,63.84,64.47,64.31,65.34,63.86,63.36,64.68,64.32,65.12,63.76,64.44,65.16,63.83,62.67,65.43,63.99,63.13,63.86,65.23,63.42,63.86,63.34,64.81,66.3,64.67,61.9,66.1,63.45,64.58,64.06,64.67,64.04,64.86,62.34,64.58,65.9,64.46,64.7,64.11,64.34,64.89
106,11951,Tx contour defects 1.1-5.0cc  ,56.33,98.34,98.34,84.98,92.26,90.99,90.74,90.41,89.67,90.54,91.59,91.32,93.05,90.57,89.74,91.95,91.34,92.67,90.4,91.54,92.74,90.53,88.59,93.19,90.79,89.35,90.58,92.86,89.84,90.57,89.7,92.15,94.65,91.92,87.3,94.32,89.88,91.77,90.91,91.92,90.88,92.24,88.03,91.78,93.98,91.57,91.98,90.99,91.38,92.29
107,11952,Tx contour defects 5.1-10cc   ,80.95,127.07,127.07,112.41,120.4,119.0,118.72,118.36,117.55,118.51,119.66,119.36,121.26,118.55,117.63,120.05,119.38,120.85,118.35,119.6,120.92,118.49,116.37,121.42,118.78,117.2,118.55,121.05,117.74,118.54,117.59,120.28,123.02,120.02,114.95,122.65,117.78,119.85,118.92,120.02,118.88,120.38,115.76,119.87,122.28,119.64,120.08,119.0,119.43,120.43
108,11954,Tx contour defects >10.0 cc   ,95.56,151.56,151.56,133.76,143.46,141.77,141.42,140.99,140.0,141.17,142.56,142.2,144.5,141.21,140.1,143.04,142.23,144.01,140.98,142.49,144.1,141.15,138.57,144.7,141.5,139.58,141.22,144.26,140.23,141.2,140.05,143.31,146.65,143.01,136.84,146.2,140.28,142.8,141.66,143.0,141.62,143.43,137.82,142.82,145.74,142.54,143.08,141.76,142.28,143.49
109,11960,Insert tissue expander(s)     ,512.38,930.61,930.61,797.65,870.09,857.47,854.91,851.65,844.26,852.98,863.42,860.71,877.92,853.3,845.04,866.98,860.91,874.2,851.57,862.89,874.86,852.84,833.56,879.34,855.46,841.15,853.36,876.06,845.99,853.27,844.62,869.01,893.92,866.72,820.67,890.55,846.39,865.18,856.66,866.7,856.35,869.91,828.02,865.32,887.16,863.24,867.26,857.42,861.34,870.37
110,11970,Replace tissue expander       ,335.3,595.53,595.53,512.8,557.87,550.02,548.43,546.4,541.8,547.23,553.73,552.04,562.74,547.43,542.29,555.94,552.16,560.43,546.35,553.4,560.84,547.14,535.14,563.63,548.77,539.87,547.47,561.59,542.88,547.41,542.02,557.2,572.7,555.78,527.12,570.6,543.13,554.82,549.52,555.77,549.32,557.76,531.69,554.9,568.5,553.61,556.11,549.99,552.43,558.05
111,11971,Remove tissue expander(s)     ,276.06,457.94,457.94,400.12,431.62,426.13,425.02,423.6,420.39,424.18,428.72,427.54,435.03,424.32,420.73,430.27,427.63,433.41,423.57,428.49,433.7,424.12,415.73,435.65,425.26,419.03,424.35,434.22,421.14,424.31,420.54,431.15,441.99,430.16,410.13,440.52,421.32,429.49,425.78,430.15,425.64,431.54,413.32,429.55,439.05,428.64,430.39,426.11,427.81,431.74
112,11976,Remove contraceptive capsule  ,83.43,140.74,140.74,122.52,132.45,130.72,130.37,129.92,128.91,130.1,131.53,131.16,133.52,130.15,129.01,132.02,131.19,133.01,129.91,131.46,133.1,130.08,127.44,133.72,130.44,128.48,130.16,133.26,129.14,130.14,128.96,132.3,135.71,131.99,125.67,135.25,129.2,131.77,130.61,131.98,130.56,132.42,126.68,131.79,134.79,131.51,132.06,130.71,131.25,132.49
